_source,activity,all_lessee,dataset,geometry_geojson,gloid,lease_number,lease_status,objectid_1,primary_lessee,project_latitude,project_longitude,project_name,project_number,purposeclass,total_consideration
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.320337377149, 30.9529591342183], [-105.302426842473, 30.9530790747823], [-105.302456755473, 30.9385294444491], [-105.320287250258, 30.938539467144], [-105.320337377149, 30.9529591342183]]]}",SL870033,SL870033,Processing,1328,Mr. James Bramblett ,31.964444,-105.301667,SL870033,P021907,Agricultural (SL),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.284586355727, 30.9530390655932], [-105.284566265804, 30.9385394286189], [-105.302456755473, 30.9385294444491], [-105.302426842473, 30.9530790747823], [-105.284586355727, 30.9530390655932]]]}",SL870033,SL870033,Processing,1329,Mr. James Bramblett ,31.964444,-105.301667,SL870033,P021907,Agricultural (SL),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.302456755473, 30.9385294444491], [-105.302346635494, 30.9238197838223], [-105.320307140755, 30.9238298342604], [-105.320287250258, 30.938539467144], [-105.302456755473, 30.9385294444491]]]}",SL870033,SL870033,Processing,1330,Mr. James Bramblett ,31.964444,-105.301667,SL870033,P021907,Agricultural (SL),
glo_upland_leases,Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.641057900083, 31.4622478115558], [-105.641087881356, 31.4586679130576], [-105.638817816175, 31.4586679230192], [-105.638817836836, 31.4622378212035], [-105.636717778721, 31.4622378296322], [-105.636627691173, 31.4476482465048], [-105.649798059538, 31.4476381909866], [-105.649818081189, 31.4513380851689], [-105.65176813772, 31.4513280760271], [-105.651798117196, 31.4476381817902], [-105.653878174321, 31.4476281737857], [-105.653928219466, 31.4550579610627], [-105.651578153021, 31.4550379719263], [-105.651578175478, 31.4586378688216], [-105.65394823932, 31.4586078613574], [-105.653968262768, 31.4622677562434], [-105.641057900083, 31.4622478115558]], [[-105.64282788662, 31.4513381142898], [-105.642837907327, 31.4550480090251], [-105.645067971427, 31.4550679989257], [-105.64501794874, 31.4513381058601], [-105.64282788662, 31.4513381142898]]]}",SL870064,SL870064,Processing,1331,Joe Moseley ,31.454722,-105.653333,SL870064,P021932,Agricultural (SL),
glo_upland_leases,Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.602246997615, 31.4474865779199], [-105.585056559657, 31.4474365385724], [-105.584986412013, 31.4327569561323], [-105.602136891111, 31.4328569393367], [-105.602246997615, 31.4474865779199]]]}",SL870064,SL870064,Processing,1332,Joe Moseley ,31.454722,-105.653333,SL870064,P021932,Agricultural (SL),
glo_upland_leases,Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.645594057196, 31.5331546398929], [-105.645578961906, 31.5262348201261], [-105.654189205209, 31.5262545696954], [-105.654229281748, 31.5331643439681], [-105.645594057196, 31.5331546398929]]]}",SL870064,SL870064,Processing,1333,Joe Moseley ,31.454722,-105.653333,SL870064,P021932,Agricultural (SL),
glo_upland_leases,Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.636958832645, 31.5331443125629], [-105.636968725791, 31.5262145391397], [-105.645578961906, 31.5262348201261], [-105.645594057196, 31.5331546398929], [-105.636958832645, 31.5331443125629]]]}",SL870064,SL870064,Processing,1334,Joe Moseley ,31.454722,-105.653333,SL870064,P021932,Agricultural (SL),
glo_upland_leases,Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.042683284593, 31.8453995700017], [-105.042333180584, 31.8291300235621], [-105.060563695165, 31.8289799501257], [-105.061033802417, 31.8453094956003], [-105.042683284593, 31.8453995700017]]]}",SL870066,SL870066,Processing,1335,"Guitar Holding Company, LP",31.83721388,-105.0516594,SL870066,P021934,Agricultural (SL),
glo_upland_leases,Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.023333544627, 31.8140009216204], [-105.023093243492, 31.7978811745463], [-105.041653890736, 31.7978110045268], [-105.042054184518, 31.8139107738249], [-105.023333544627, 31.8140009216204]]]}",SL870066,SL870066,Processing,1336,"Guitar Holding Company, LP",31.83721388,-105.0516594,SL870066,P021934,Agricultural (SL),
glo_upland_leases,Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.110925951226, 31.7815405481838], [-105.110595638001, 31.765250759722], [-105.127706236392, 31.7651605781235], [-105.128216533372, 31.7814303373111], [-105.110925951226, 31.7815405481838]]]}",SL870066,SL870066,Processing,1337,"Guitar Holding Company, LP",31.83721388,-105.0516594,SL870066,P021934,Agricultural (SL),
glo_upland_leases,Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.041343538077, 31.7818612430089], [-105.041023253643, 31.765691516858], [-105.058963863017, 31.7655412907272], [-105.059314169147, 31.7817810650161], [-105.041343538077, 31.7818612430089]]]}",SL870066,SL870066,Processing,1338,"Guitar Holding Company, LP",31.83721388,-105.0516594,SL870066,P021934,Agricultural (SL),
glo_upland_leases,Drainage Ditch,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-97.7399569721841, 30.2613090832726], [-97.740062521535, 30.2611470620565], [-97.740097210878, 30.2610761152782], [-97.7401060341307, 30.2610675988991], [-97.7401616928474, 30.2610891109795], [-97.7401191450423, 30.261171839142], [-97.7400063444904, 30.2613449092337], [-97.7399855772377, 30.261360683422], [-97.7399569721841, 30.2613090832726]]]}",ME20220046,ME20220046,Processing,1339,City of Austin,,,ME20220046,P033792,Commercial (LC/ME/SL/LA),10
glo_upland_leases,Communication Facility,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.500340803837, 31.1764976333483], [-105.499695994923, 31.1752970060611], [-105.501136366226, 31.1752763940832], [-105.500340803837, 31.1764976333483]]]}",SL900007,SL900007,Processing,1340,"Dell Telephone Cooperative, Inc.",31.174444,-105.5,SL900007,P022142,Commercial (LC/ME/SL/LA),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.216563496962, 30.843991727291], [-105.21014325739, 30.84398177645], [-105.207463174164, 30.8412118408354], [-105.214661392502, 30.8360367634043], [-105.221763613275, 30.8309220388121], [-105.225273747909, 30.8345219046537], [-105.23742412688, 30.8258221065477], [-105.237844117123, 30.8262520822547], [-105.2373641293, 30.8266420510936], [-105.242384296892, 30.831781918708], [-105.240434239463, 30.83317191139], [-105.237404127686, 30.8301319722289], [-105.227753823033, 30.8370618805099], [-105.233464059358, 30.8371018186336], [-105.233374109252, 30.8439916918129], [-105.216563496962, 30.843991727291]]]}",SL930002,SL930002,Processing,1341,Mr. James Bramblett ,30.828056,-105.215556,SL930002,P022214,Agricultural (SL),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.205993120727, 30.8396918953025], [-105.206483092426, 30.8396918798766], [-105.204243001331, 30.8373019571381], [-105.206373067668, 30.8356619585178], [-105.203432987745, 30.8326120451482], [-105.211167675479, 30.832572365103], [-105.214661392502, 30.8360367634043], [-105.207463174164, 30.8412118408354], [-105.205993120727, 30.8396918953025]]]}",SL930002,SL930002,Processing,1342,Mr. James Bramblett ,30.828056,-105.215556,SL930002,P022214,Agricultural (SL),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.214661392502, 30.8360367634043], [-105.211167675479, 30.832572365103], [-105.211233265969, 30.8325720233927], [-105.211243205828, 30.8243522402111], [-105.217653395049, 30.8195722934665], [-105.213843214128, 30.8156124283573], [-105.222583494855, 30.8094125385323], [-105.227903714125, 30.8148623991982], [-105.215373320839, 30.8243221833209], [-105.221763613275, 30.8309220388121], [-105.214661392502, 30.8360367634043]]]}",SL930002,SL930002,Processing,1343,Mr. James Bramblett ,30.828056,-105.215556,SL930002,P022214,Agricultural (SL),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.198642725984, 30.8218723326967], [-105.195052578408, 30.818112428483], [-105.21413314808, 30.8045026518422], [-105.214163167981, 30.8045526664587], [-105.214323165119, 30.8048026581353], [-105.21447320084, 30.8050226502727], [-105.214643178261, 30.8052826735089], [-105.214763220133, 30.8054926256154], [-105.20837298429, 30.8099525472076], [-105.213843214128, 30.8156124283573], [-105.217653395049, 30.8195722934665], [-105.211243205828, 30.8243522402111], [-105.211243209421, 30.8233722509911], [-105.207493058418, 30.8233122646452], [-105.207493034164, 30.8218522883391], [-105.198642725984, 30.8218723326967]]]}",SL930002,SL930002,Processing,1344,Mr. James Bramblett ,30.828056,-105.215556,SL930002,P022214,Agricultural (SL),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.18973245436, 30.8218723589257], [-105.195052578408, 30.818112428483], [-105.198642725984, 30.8218723326967], [-105.18973245436, 30.8218723589257]]]}",SL930002,SL930002,Processing,1345,Mr. James Bramblett ,30.828056,-105.215556,SL930002,P022214,Agricultural (SL),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.227903714125, 30.8148623991982], [-105.222583494855, 30.8094125385323], [-105.230553718162, 30.8037426434361], [-105.230593754277, 30.803742651152], [-105.230903756594, 30.8036926245401], [-105.231173756032, 30.8035826463016], [-105.231503739575, 30.8033926371577], [-105.232043800436, 30.8030326405691], [-105.232363810883, 30.8029826591116], [-105.232893802528, 30.803012628545], [-105.233663815931, 30.8030526286696], [-105.233943822602, 30.8029926512385], [-105.234363835303, 30.8028326451394], [-105.234963874878, 30.8026626427557], [-105.235433905774, 30.8027326580709], [-105.236363906435, 30.8030426195738], [-105.237263946485, 30.8034726363022], [-105.237783949762, 30.8036525999911], [-105.238143987341, 30.8036226199549], [-105.23835397842, 30.8035126169455], [-105.238544008035, 30.8033326367911], [-105.238704006971, 30.8030326305384], [-105.238764016228, 30.8027526184564], [-105.238964026126, 30.8024426336418], [-105.239233999513, 30.8023026457475], [-105.239554010859, 30.8022326332055], [-105.24014406027, 30.802192655116], [-105.240964073004, 30.802262612132], [-105.241364099088, 30.8022626244776], [-105.241954117058, 30.8020926334312], [-105.242334140356, 30.8019126274694], [-105.24315415848, 30.8012626629333], [-105.243624151647, 30.8007826784064], [-105.244164169388, 30.8005226422228], [-105.244624202934, 30.8004826726814], [-105.24526419059, 30.8005426439627], [-105.245654241781, 30.8005826628624], [-105.246504267229, 30.8002826734886], [-105.247594287486, 30.7999426763748], [-105.248674316681, 30.7996126527896], [-105.249474330222, 30.7992426672735], [-105.250364381904, 30.7987926804464], [-105.250774400847, 30.7985226686655], [-105.251134387222, 30.7982126763811], [-105.251464380647, 30.7978726866062], [-105.251614384926, 30.7976427240017], [-105.251834413781, 30.7973127071806], [-105.252144416995, 30.7969627307293], [-105.252424430852, 30.7966727398177], [-105.252794416375, 30.7963427320129], [-105.253104451031, 30.7960527407742], [-105.254094484306, 30.7955827701985], [-105.254684469936, 30.7952727769214], [-105.256424515625, 30.7948127970534], [-105.256834515704, 30.7948127631004], [-105.230333785427, 30.8131824179262], [-105.227903714125, 30.8148623991982]]]}",SL930002,SL930002,Processing,1346,Mr. James Bramblett ,30.828056,-105.215556,SL930002,P022214,Agricultural (SL),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.187572293562, 30.8140025313408], [-105.187572304342, 30.8093126547529], [-105.188432293903, 30.8093126385505], [-105.190742418555, 30.8116926017491], [-105.187572293562, 30.8140025313408]]]}",SL930002,SL930002,Processing,1347,Mr. James Bramblett ,30.828056,-105.215556,SL930002,P022214,Agricultural (SL),
glo_upland_leases,Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-104.986601379659, 31.7333225955437], [-104.96814125659, 31.7333827515574], [-104.968171192947, 31.7190830026045], [-104.986451304412, 31.718992840993], [-104.986601379659, 31.7333225955437]]]}",SL930017,SL930017,Processing,1348,"Jolliet Holdings, L.P.",31.7262676,-104.9773641,SL930017,P022228,Agricultural (SL),
glo_upland_leases,Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-104.989495228685, 31.7189688867259], [-104.986451304412, 31.718992840993], [-104.986291259663, 31.70293314679], [-105.004281456939, 31.7028729740714], [-105.004318216898, 31.7100889050916], [-104.990216406076, 31.7100605550593], [-104.989481605733, 31.7100590205181], [-104.989495228685, 31.7189688867259]]]}",SL930017,SL930017,Processing,1349,"Jolliet Holdings, L.P.",31.7262676,-104.9773641,SL930017,P022228,Agricultural (SL),
glo_upland_leases,Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.022142075828, 31.7028127898496], [-105.004281456939, 31.7028729740714], [-105.004301456132, 31.6875432307397], [-105.022652062889, 31.6874730412824], [-105.022832105035, 31.7028027885668], [-105.022142075828, 31.7028127898496]]]}",SL930017,SL930017,Processing,1350,"Jolliet Holdings, L.P.",31.7262676,-104.9773641,SL930017,P022228,Agricultural (SL),
glo_upland_leases,Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.004561661239, 31.7495023996843], [-104.988871217566, 31.7494124670468], [-104.986771158552, 31.7494224762871], [-104.986621061747, 31.7333829242262], [-104.989597291674, 31.7333667025211], [-104.989633839631, 31.7390816576299], [-105.00446306934, 31.7391034981293], [-105.004561661239, 31.7495023996843]]]}",SL930017,SL930017,Processing,1351,"Jolliet Holdings, L.P.",31.7262676,-104.9773641,SL930017,P022228,Agricultural (SL),
glo_upland_leases,Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.006489861758, 31.7246341758924], [-104.989546945594, 31.7246007124071], [-104.989514951197, 31.719029356185], [-104.989501317466, 31.7101196165342], [-104.990236160928, 31.7101211396111], [-105.004338154108, 31.7101495561114], [-105.006352700693, 31.7101534902798], [-105.006427210556, 31.7186285731604], [-105.006489861758, 31.7246341758924]]]}",SL930017,SL930017,Processing,1352,"Jolliet Holdings, L.P.",31.7262676,-104.9773641,SL930017,P022228,Agricultural (SL),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.583924624008, 31.1967030385552], [-105.583924662636, 31.1850433472538], [-105.595684998501, 31.1849933342614], [-105.600735097957, 31.1849933719183], [-105.600745144716, 31.1940031159665], [-105.593054918198, 31.1962030620327], [-105.588124774374, 31.196753036139], [-105.584864659749, 31.1967130509835], [-105.584854642636, 31.1950330874813], [-105.584234636206, 31.1950430662754], [-105.584194644108, 31.1967130279311], [-105.583924624008, 31.1967030385552]]]}",SL970058,SL970058,Processing,1353,"John A. Cowan and John A. Cowan, Jr. ",31.164722,-105.656389,SL970058,P022447,Agricultural (SL),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.612605472054, 31.1849933703813], [-105.612585447708, 31.1707337292181], [-105.626265835475, 31.1706837724628], [-105.626305855421, 31.1805234733311], [-105.622815735252, 31.1816434741509], [-105.621095720198, 31.18223343347], [-105.620075665226, 31.1826634432921], [-105.619325666287, 31.1831834030179], [-105.618755640323, 31.1835034048358], [-105.617955609715, 31.1841034001414], [-105.61749561839, 31.1844433932572], [-105.617275579655, 31.1845733863919], [-105.616795555001, 31.184993388057], [-105.612605472054, 31.1849933703813]]]}",SL970058,SL970058,Processing,1354,"John A. Cowan and John A. Cowan, Jr. ",31.164722,-105.656389,SL970058,P022447,Agricultural (SL),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.600735097957, 31.1849933719183], [-105.595684998501, 31.1849933342614], [-105.595564954833, 31.1707937226383], [-105.609375357567, 31.1707437359384], [-105.612585447708, 31.1707337292181], [-105.612605472054, 31.1849933703813], [-105.609455342661, 31.1849833743888], [-105.600735097957, 31.1849933719183]]]}",SL970058,SL970058,Processing,1355,"John A. Cowan and John A. Cowan, Jr. ",31.164722,-105.656389,SL970058,P022447,Agricultural (SL),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.561834023499, 31.1849833375004], [-105.549753667306, 31.1849933204282], [-105.545043540659, 31.1849933273448], [-105.545013540521, 31.1708936959589], [-105.56181405395, 31.1708537183264], [-105.561834023499, 31.1849833375004]]]}",SL970058,SL970058,Processing,1356,"John A. Cowan and John A. Cowan, Jr. ",31.164722,-105.656389,SL970058,P022447,Agricultural (SL),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.643206324392, 31.1749936549074], [-105.626305855421, 31.1805234733311], [-105.626265835475, 31.1706837724628], [-105.629395925251, 31.1706737434461], [-105.643156327756, 31.1706337634148], [-105.643186300046, 31.1723937304366], [-105.643206324392, 31.1749936549074]]]}",SL970058,SL970058,Processing,1357,"John A. Cowan and John A. Cowan, Jr. ",31.164722,-105.656389,SL970058,P022447,Agricultural (SL),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.650986550422, 31.1723237353205], [-105.643206324392, 31.1749936549074], [-105.643186300046, 31.1723937304366], [-105.650986550422, 31.1723237353205]]]}",SL970058,SL970058,Processing,1358,"John A. Cowan and John A. Cowan, Jr. ",31.164722,-105.656389,SL970058,P022447,Agricultural (SL),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.643116306912, 31.1576840833172], [-105.643066307581, 31.1395345576172], [-105.651426517401, 31.1466543746575], [-105.650866478906, 31.1471343821929], [-105.656611952547, 31.1520356255533], [-105.657645567587, 31.1576239831973], [-105.643116306912, 31.1576840833172]]]}",SL970058,SL970058,Processing,1359,"John A. Cowan and John A. Cowan, Jr. ",31.164722,-105.656389,SL970058,P022447,Agricultural (SL),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.56656418168, 31.1849833551761], [-105.566559263403, 31.1904726799618], [-105.549742788708, 31.1904491818619], [-105.549753667306, 31.1849933204282], [-105.56656418168, 31.1849833551761]]]}",SL970058,SL970058,Processing,1360,"John A. Cowan and John A. Cowan, Jr. ",31.164722,-105.656389,SL970058,P022447,Agricultural (SL),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.643116306912, 31.1576840833172], [-105.657660797625, 31.1576239186239], [-105.657742613486, 31.1580189354793], [-105.657888857417, 31.1591770910208], [-105.657845154379, 31.1603600340235], [-105.657792591257, 31.1613957424563], [-105.657720345148, 31.1621042607328], [-105.657484125059, 31.1629512428787], [-105.657252816959, 31.1638800227198], [-105.656968413035, 31.1649121129714], [-105.643146317829, 31.1649839276281], [-105.643116306912, 31.1576840833172]]]}",SL970058,SL970058,Processing,1361,"John A. Cowan and John A. Cowan, Jr. ",31.164722,-105.656389,SL970058,P022447,Agricultural (SL),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.544893651364, 31.0984256697692], [-105.544813672557, 31.0839260550622], [-105.558574023858, 31.0839160691848], [-105.55857402835, 31.084106070709], [-105.561654098134, 31.0840960763879], [-105.561664115248, 31.0983656936338], [-105.544893651364, 31.0984256697692]]]}",SL970058,SL970058,Processing,1362,"John A. Cowan and John A. Cowan, Jr. ",31.164722,-105.656389,SL970058,P022447,Agricultural (SL),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.588834804572, 31.0886259487235], [-105.58345470091, 31.0839660331809], [-105.576324526362, 31.0776562324238], [-105.583862344708, 31.0712204210354], [-105.588466692036, 31.0767043315549], [-105.588612904527, 31.0768852056636], [-105.58878094518, 31.0771117000105], [-105.588937278091, 31.0773442465401], [-105.589081661612, 31.0775823974292], [-105.589605356066, 31.0784951300224], [-105.589004824214, 31.0790261998114], [-105.590776850825, 31.0805367726455], [-105.592797009185, 31.0840529440836], [-105.59290574486, 31.0842336649615], [-105.593069412515, 31.0844778385488], [-105.593287877403, 31.0847553400495], [-105.588834804572, 31.0886259487235]]]}",SL970058,SL970058,Processing,1363,"John A. Cowan and John A. Cowan, Jr. ",31.164722,-105.656389,SL970058,P022447,Agricultural (SL),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.593511269549, 31.0845611600926], [-105.5933423198, 31.0843350781593], [-105.593187032529, 31.0841034057619], [-105.593083808916, 31.0839318788746], [-105.591485158952, 31.0811405139059], [-105.594494957125, 31.083706039322], [-105.593511269549, 31.0845611600926]]]}",SL970058,SL970058,Processing,1364,"John A. Cowan and John A. Cowan, Jr. ",31.164722,-105.656389,SL970058,P022447,Agricultural (SL),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.58345470091, 31.0839660331809], [-105.578694571339, 31.0839960600336], [-105.561654098134, 31.0840960763879], [-105.55857402835, 31.084106070709], [-105.558574023858, 31.0839160691848], [-105.558574031045, 31.0834060994956], [-105.559824087069, 31.0825161072641], [-105.577924532782, 31.0693764515115], [-105.58068440527, 31.0673647544513], [-105.583862344708, 31.0712204210354], [-105.576324526362, 31.0776562324238], [-105.58345470091, 31.0839660331809]]]}",SL970058,SL970058,Processing,1365,"John A. Cowan and John A. Cowan, Jr. ",31.164722,-105.656389,SL970058,P022447,Agricultural (SL),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.589842919136, 31.0782861422226], [-105.589368448766, 31.0774613862985], [-105.589217664749, 31.0772125699295], [-105.589054362709, 31.0769696571642], [-105.588878834597, 31.0767330942919], [-105.588726051828, 31.0765441267049], [-105.584091556141, 31.0710246761037], [-105.586384748449, 31.0690664597987], [-105.589314824734, 31.0716463815798], [-105.587904791334, 31.0728363458314], [-105.591994923231, 31.0763862505255], [-105.589842919136, 31.0782861422226]]]}",SL970058,SL970058,Processing,1366,"John A. Cowan and John A. Cowan, Jr. ",31.164722,-105.656389,SL970058,P022447,Agricultural (SL),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.586384748449, 31.0690664597987], [-105.584091556141, 31.0710246761037], [-105.580928908724, 31.0671865276529], [-105.58375472474, 31.0651265440351], [-105.587394812358, 31.0682264910257], [-105.586384748449, 31.0690664597987]]]}",SL970058,SL970058,Processing,1367,"John A. Cowan and John A. Cowan, Jr. ",31.164722,-105.656389,SL970058,P022447,Agricultural (SL),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.595454979482, 31.1272348970942], [-105.595375003371, 31.1127852806266], [-105.609895394081, 31.1126652726224], [-105.602675201155, 31.1188451245676], [-105.60858533958, 31.1239849901604], [-105.615405527982, 31.1181151256463], [-105.617855568833, 31.1202151001706], [-105.609805376601, 31.1272148867684], [-105.595454979482, 31.1272348970942]]]}",SL970058,SL970058,Processing,1368,"John A. Cowan and John A. Cowan, Jr. ",31.164722,-105.656389,SL970058,P022447,Agricultural (SL),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.57868455153, 31.1272548728118], [-105.578674530823, 31.1128253035138], [-105.595375003371, 31.1127852806266], [-105.595454979482, 31.1272348970942], [-105.57868455153, 31.1272548728118]]]}",SL970058,SL970058,Processing,1369,"John A. Cowan and John A. Cowan, Jr. ",31.164722,-105.656389,SL970058,P022447,Agricultural (SL),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.609895394081, 31.1126652726224], [-105.595375003371, 31.1127852806266], [-105.595365004223, 31.10053561705], [-105.597745043856, 31.1025555668536], [-105.599595093641, 31.1009756100805], [-105.60274519339, 31.1036455168726], [-105.605305271576, 31.101445564722], [-105.608165323286, 31.1039555319513], [-105.605505263507, 31.1063154370566], [-105.608495325693, 31.1088853789306], [-105.609395370234, 31.108105395981], [-105.612295420331, 31.1106053302452], [-105.609895394081, 31.1126652726224]]]}",SL970058,SL970058,Processing,1370,"John A. Cowan and John A. Cowan, Jr. ",31.164722,-105.656389,SL970058,P022447,Agricultural (SL),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.595375003371, 31.1127852806266], [-105.578674530823, 31.1128253035138], [-105.578654530732, 31.0983056620773], [-105.592624927011, 31.0982256701981], [-105.595365004223, 31.10053561705], [-105.595375003371, 31.1127852806266]]]}",SL970058,SL970058,Processing,1371,"John A. Cowan and John A. Cowan, Jr. ",31.164722,-105.656389,SL970058,P022447,Agricultural (SL),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.578674530823, 31.1128253035138], [-105.561704093872, 31.1129152643875], [-105.561664115248, 31.0983656936338], [-105.578654530732, 31.0983056620773], [-105.578674530823, 31.1128253035138]]]}",SL970058,SL970058,Processing,1372,"John A. Cowan and John A. Cowan, Jr. ",31.164722,-105.656389,SL970058,P022447,Agricultural (SL),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.578654530732, 31.0983056620773], [-105.578694571339, 31.0839960600336], [-105.58345470091, 31.0839660331809], [-105.588834804572, 31.0886259487235], [-105.58516473658, 31.0918558536626], [-105.592624927011, 31.0982256701981], [-105.578654530732, 31.0983056620773]]]}",SL970058,SL970058,Processing,1373,"John A. Cowan and John A. Cowan, Jr. ",31.164722,-105.656389,SL970058,P022447,Agricultural (SL),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.626205839692, 31.1562041376229], [-105.612455464182, 31.1562541358382], [-105.612405436105, 31.1418644937165], [-105.626115820416, 31.141764505914], [-105.626205839692, 31.1562041376229]]]}",SL970058,SL970058,Processing,1374,"John A. Cowan and John A. Cowan, Jr. ",31.164722,-105.656389,SL970058,P022447,Agricultural (SL),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.595614967638, 31.1562941396189], [-105.595485013755, 31.1419045266358], [-105.609225349694, 31.1418745080988], [-105.612405436105, 31.1418644937165], [-105.612455464182, 31.1562541358382], [-105.609295358997, 31.1562641241007], [-105.595614967638, 31.1562941396189]]]}",SL970058,SL970058,Processing,1375,"John A. Cowan and John A. Cowan, Jr. ",31.164722,-105.656389,SL970058,P022447,Agricultural (SL),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.578674542501, 31.1563441139558], [-105.578664530777, 31.1419545039459], [-105.595485013755, 31.1419045266358], [-105.595614967638, 31.1562941396189], [-105.578674542501, 31.1563441139558]]]}",SL970058,SL970058,Processing,1376,"John A. Cowan and John A. Cowan, Jr. ",31.164722,-105.656389,SL970058,P022447,Agricultural (SL),
